Date,Country,infections,Month,Year
4/19/2021,Portugal,1,4,2021
4/20/2021,Portugal,5,4,2021
4/21/2021,Portugal,1,4,2021
4/22/2021,Portugal,4,4,2021
4/23/2021,Portugal,1,4,2021
4/24/2021,Portugal,2,4,2021
4/25/2021,Portugal,6,4,2021
4/26/2021,Portugal,0,4,2021
4/27/2021,Portugal,5,4,2021
4/28/2021,Portugal,3,4,2021
4/29/2021,Portugal,1,4,2021
4/30/2021,Portugal,0,4,2021
5/1/2021,Portugal,2,5,2021
5/2/2021,Portugal,1,5,2021
5/3/2021,Portugal,0,5,2021
5/4/2021,Portugal,4,5,2021
5/5/2021,Portugal,2,5,2021
5/6/2021,Portugal,5,5,2021
5/7/2021,Portugal,1,5,2021
5/8/2021,Portugal,2,5,2021
5/9/2021,Portugal,1,5,2021
5/10/2021,Portugal,1,5,2021
5/11/2021,Portugal,1,5,2021
5/12/2021,Portugal,4,5,2021
5/13/2021,Portugal,1,5,2021
5/14/2021,Portugal,0,5,2021
5/15/2021,Portugal,7,5,2021
5/16/2021,Portugal,1,5,2021
5/17/2021,Portugal,2,5,2021
5/18/2021,Portugal,2,5,2021
5/19/2021,Portugal,2,5,2021
5/20/2021,Portugal,1,5,2021
5/21/2021,Portugal,3,5,2021
5/22/2021,Portugal,0,5,2021
5/23/2021,Portugal,0,5,2021
5/24/2021,Portugal,1,5,2021
5/25/2021,Portugal,3,5,2021
5/26/2021,Portugal,1,5,2021
5/27/2021,Portugal,0,5,2021
5/28/2021,Portugal,1,5,2021
5/29/2021,Portugal,0,5,2021
5/30/2021,Portugal,0,5,2021
5/31/2021,Portugal,2,5,2021
6/1/2021,Portugal,0,6,2021
6/2/2021,Portugal,1,6,2021
6/3/2021,Portugal,3,6,2021
6/4/2021,Portugal,0,6,2021
6/5/2021,Portugal,3,6,2021
6/6/2021,Portugal,2,6,2021
6/7/2021,Portugal,2,6,2021
6/8/2021,Portugal,1,6,2021
6/9/2021,Portugal,0,6,2021
6/10/2021,Portugal,6,6,2021
6/11/2021,Portugal,1,6,2021
6/12/2021,Portugal,1,6,2021
6/13/2021,Portugal,2,6,2021
6/14/2021,Portugal,0,6,2021
6/15/2021,Portugal,2,6,2021
6/16/2021,Portugal,6,6,2021
6/17/2021,Portugal,2,6,2021
6/18/2021,Portugal,4,6,2021
6/19/2021,Portugal,1,6,2021
6/20/2021,Portugal,3,6,2021
6/21/2021,Portugal,3,6,2021
6/22/2021,Portugal,6,6,2021
6/23/2021,Portugal,3,6,2021
6/24/2021,Portugal,2,6,2021
6/25/2021,Portugal,2,6,2021
6/26/2021,Portugal,2,6,2021
6/27/2021,Portugal,1,6,2021
6/28/2021,Portugal,2,6,2021
6/29/2021,Portugal,6,6,2021
6/30/2021,Portugal,4,6,2021
7/1/2021,Portugal,5,7,2021
7/2/2021,Portugal,7,7,2021
7/3/2021,Portugal,4,7,2021
7/4/2021,Portugal,0,7,2021
7/5/2021,Portugal,5,7,2021
7/6/2021,Portugal,1,7,2021
7/7/2021,Portugal,8,7,2021
7/8/2021,Portugal,9,7,2021
7/9/2021,Portugal,7,7,2021
7/10/2021,Portugal,6,7,2021
7/11/2021,Portugal,8,7,2021
7/12/2021,Portugal,8,7,2021
7/13/2021,Portugal,9,7,2021
7/14/2021,Portugal,9,7,2021
7/15/2021,Portugal,5,7,2021
7/16/2021,Portugal,7,7,2021
7/17/2021,Portugal,5,7,2021
7/18/2021,Portugal,8,7,2021
7/19/2021,Portugal,8,7,2021
7/20/2021,Portugal,4,7,2021
7/21/2021,Portugal,13,7,2021
7/22/2021,Portugal,16,7,2021
7/23/2021,Portugal,16,7,2021
7/24/2021,Portugal,20,7,2021
7/25/2021,Portugal,8,7,2021
7/26/2021,Portugal,9,7,2021
7/27/2021,Portugal,6,7,2021
7/28/2021,Portugal,13,7,2021
7/29/2021,Portugal,10,7,2021
7/30/2021,Portugal,14,7,2021
7/31/2021,Portugal,17,7,2021
8/1/2021,Portugal,8,8,2021
8/2/2021,Portugal,9,8,2021
8/3/2021,Portugal,19,8,2021
8/4/2021,Portugal,15,8,2021
8/5/2021,Portugal,10,8,2021
8/6/2021,Portugal,18,8,2021
8/7/2021,Portugal,17,8,2021
8/8/2021,Portugal,10,8,2021
8/9/2021,Portugal,18,8,2021
8/10/2021,Portugal,17,8,2021
8/11/2021,Portugal,12,8,2021
8/12/2021,Portugal,11,8,2021
8/13/2021,Portugal,12,8,2021
8/14/2021,Portugal,12,8,2021
8/15/2021,Portugal,13,8,2021
8/16/2021,Portugal,11,8,2021
8/17/2021,Portugal,11,8,2021
8/18/2021,Portugal,17,8,2021
8/19/2021,Portugal,12,8,2021
8/20/2021,Portugal,9,8,2021
8/21/2021,Portugal,8,8,2021
8/22/2021,Portugal,9,8,2021
8/23/2021,Portugal,6,8,2021
8/24/2021,Portugal,13,8,2021
8/25/2021,Portugal,16,8,2021
8/26/2021,Portugal,15,8,2021
8/27/2021,Portugal,14,8,2021
8/28/2021,Portugal,8,8,2021
8/29/2021,Portugal,10,8,2021
8/30/2021,Portugal,9,8,2021
8/31/2021,Portugal,13,8,2021
9/1/2021,Portugal,14,9,2021
9/2/2021,Portugal,9,9,2021
9/3/2021,Portugal,6,9,2021
9/4/2021,Portugal,13,9,2021
9/5/2021,Portugal,13,9,2021
9/6/2021,Portugal,12,9,2021
9/7/2021,Portugal,6,9,2021
9/8/2021,Portugal,10,9,2021
9/9/2021,Portugal,10,9,2021
9/10/2021,Portugal,7,9,2021
9/11/2021,Portugal,10,9,2021
9/12/2021,Portugal,8,9,2021
9/13/2021,Portugal,5,9,2021
9/14/2021,Portugal,6,9,2021
9/15/2021,Portugal,10,9,2021
9/16/2021,Portugal,6,9,2021
9/17/2021,Portugal,7,9,2021
9/18/2021,Portugal,7,9,2021
9/19/2021,Portugal,5,9,2021
9/20/2021,Portugal,7,9,2021
9/21/2021,Portugal,11,9,2021
9/22/2021,Portugal,8,9,2021
9/23/2021,Portugal,5,9,2021
9/24/2021,Portugal,9,9,2021
9/25/2021,Portugal,5,9,2021
9/26/2021,Portugal,2,9,2021
9/27/2021,Portugal,1,9,2021
9/28/2021,Portugal,7,9,2021
9/29/2021,Portugal,6,9,2021
9/30/2021,Portugal,7,9,2021
10/1/2021,Portugal,4,10,2021
10/2/2021,Portugal,7,10,2021
10/3/2021,Portugal,7,10,2021
10/4/2021,Portugal,7,10,2021
10/5/2021,Portugal,4,10,2021
10/6/2021,Portugal,4,10,2021
10/7/2021,Portugal,11,10,2021
10/8/2021,Portugal,8,10,2021
10/9/2021,Portugal,7,10,2021
10/10/2021,Portugal,7,10,2021
10/11/2021,Portugal,7,10,2021
10/12/2021,Portugal,8,10,2021
10/13/2021,Portugal,9,10,2021
10/14/2021,Portugal,6,10,2021
10/15/2021,Portugal,7,10,2021
10/16/2021,Portugal,10,10,2021
10/17/2021,Portugal,9,10,2021
10/18/2021,Portugal,3,10,2021
10/19/2021,Portugal,6,10,2021
10/20/2021,Portugal,3,10,2021
10/21/2021,Portugal,8,10,2021
10/22/2021,Portugal,8,10,2021
10/23/2021,Portugal,4,10,2021
10/24/2021,Portugal,4,10,2021
10/25/2021,Portugal,5,10,2021
10/26/2021,Portugal,3,10,2021
10/27/2021,Portugal,3,10,2021
10/28/2021,Portugal,5,10,2021
10/29/2021,Portugal,4,10,2021
10/30/2021,Portugal,3,10,2021
10/31/2021,Portugal,1,10,2021
11/1/2021,Portugal,5,11,2021
11/2/2021,Portugal,9,11,2021
11/3/2021,Portugal,9,11,2021
11/4/2021,Portugal,4,11,2021
11/5/2021,Portugal,9,11,2021
11/6/2021,Portugal,5,11,2021
11/7/2021,Portugal,5,11,2021
11/8/2021,Portugal,6,11,2021
11/9/2021,Portugal,8,11,2021
11/10/2021,Portugal,5,11,2021
11/11/2021,Portugal,9,11,2021
11/12/2021,Portugal,3,11,2021
11/13/2021,Portugal,8,11,2021
11/14/2021,Portugal,15,11,2021
11/15/2021,Portugal,8,11,2021
11/16/2021,Portugal,9,11,2021
11/17/2021,Portugal,9,11,2021
11/18/2021,Portugal,12,11,2021
11/19/2021,Portugal,5,11,2021
11/20/2021,Portugal,10,11,2021
11/21/2021,Portugal,11,11,2021
11/22/2021,Portugal,18,11,2021
11/23/2021,Portugal,14,11,2021
11/24/2021,Portugal,17,11,2021
11/25/2021,Portugal,15,11,2021
11/26/2021,Portugal,8,11,2021
11/27/2021,Portugal,12,11,2021
11/28/2021,Portugal,12,11,2021
11/29/2021,Portugal,13,11,2021
11/30/2021,Portugal,11,11,2021
12/1/2021,Portugal,17,12,2021
12/2/2021,Portugal,13,12,2021
12/3/2021,Portugal,21,12,2021
12/4/2021,Portugal,22,12,2021
12/5/2021,Portugal,23,12,2021
12/6/2021,Portugal,14,12,2021
12/7/2021,Portugal,21,12,2021
12/8/2021,Portugal,15,12,2021
12/9/2021,Portugal,23,12,2021
12/10/2021,Portugal,16,12,2021
12/11/2021,Portugal,19,12,2021
12/12/2021,Portugal,13,12,2021
12/13/2021,Portugal,15,12,2021
12/14/2021,Portugal,14,12,2021
12/15/2021,Portugal,11,12,2021
12/16/2021,Portugal,19,12,2021
12/17/2021,Portugal,24,12,2021
12/18/2021,Portugal,12,12,2021
12/19/2021,Portugal,25,12,2021
12/20/2021,Portugal,18,12,2021
12/21/2021,Portugal,16,12,2021
12/22/2021,Portugal,11,12,2021
12/23/2021,Portugal,17,12,2021
12/24/2021,Portugal,11,12,2021
12/25/2021,Portugal,10,12,2021
12/26/2021,Portugal,13,12,2021
12/27/2021,Portugal,16,12,2021
12/28/2021,Portugal,19,12,2021
12/29/2021,Portugal,12,12,2021
12/30/2021,Portugal,16,12,2021
12/31/2021,Portugal,18,12,2021
1/1/2022,Portugal,21,1,2022
1/2/2022,Portugal,14,1,2022
1/3/2022,Portugal,10,1,2022
1/4/2022,Portugal,15,1,2022
1/5/2022,Portugal,14,1,2022
1/6/2022,Portugal,25,1,2022
1/7/2022,Portugal,17,1,2022
1/8/2022,Portugal,20,1,2022
1/9/2022,Portugal,22,1,2022
1/10/2022,Portugal,20,1,2022
1/11/2022,Portugal,28,1,2022
1/12/2022,Portugal,20,1,2022
1/13/2022,Portugal,22,1,2022
1/14/2022,Portugal,34,1,2022
1/15/2022,Portugal,33,1,2022
1/16/2022,Portugal,33,1,2022
1/17/2022,Portugal,31,1,2022
1/18/2022,Portugal,46,1,2022
1/19/2022,Portugal,33,1,2022
1/20/2022,Portugal,34,1,2022
1/21/2022,Portugal,49,1,2022
1/22/2022,Portugal,43,1,2022
1/23/2022,Portugal,30,1,2022
1/24/2022,Portugal,44,1,2022
1/25/2022,Portugal,48,1,2022
1/26/2022,Portugal,42,1,2022
1/27/2022,Portugal,41,1,2022
1/28/2022,Portugal,44,1,2022
1/29/2022,Portugal,39,1,2022
1/30/2022,Portugal,29,1,2022
1/31/2022,Portugal,49,1,2022
2/1/2022,Portugal,63,2,2022
2/2/2022,Portugal,56,2,2022
2/3/2022,Portugal,53,2,2022
2/4/2022,Portugal,50,2,2022
2/5/2022,Portugal,44,2,2022
2/6/2022,Portugal,51,2,2022
2/7/2022,Portugal,36,2,2022
2/8/2022,Portugal,44,2,2022
2/9/2022,Portugal,52,2,2022
2/10/2022,Portugal,47,2,2022
2/11/2022,Portugal,41,2,2022
2/12/2022,Portugal,50,2,2022
2/13/2022,Portugal,38,2,2022
2/14/2022,Portugal,35,2,2022
2/15/2022,Portugal,55,2,2022
2/16/2022,Portugal,46,2,2022
2/17/2022,Portugal,42,2,2022
2/18/2022,Portugal,51,2,2022
2/19/2022,Portugal,37,2,2022
2/20/2022,Portugal,35,2,2022
2/21/2022,Portugal,35,2,2022
2/22/2022,Portugal,28,2,2022
2/23/2022,Portugal,28,2,2022
2/24/2022,Portugal,19,2,2022
2/25/2022,Portugal,32,2,2022
2/26/2022,Portugal,28,2,2022
2/27/2022,Portugal,38,2,2022
2/28/2022,Portugal,24,2,2022
3/1/2022,Portugal,23,3,2022
3/2/2022,Portugal,25,3,2022
3/3/2022,Portugal,30,3,2022
3/4/2022,Portugal,21,3,2022
3/5/2022,Portugal,20,3,2022
3/6/2022,Portugal,17,3,2022
3/7/2022,Portugal,17,3,2022
3/8/2022,Portugal,32,3,2022
3/9/2022,Portugal,19,3,2022
3/10/2022,Portugal,18,3,2022
3/11/2022,Portugal,0,3,2022
3/12/2022,Portugal,0,3,2022
3/13/2022,Portugal,0,3,2022
3/14/2022,Portugal,57,3,2022
3/15/2022,Portugal,0,3,2022
3/16/2022,Portugal,0,3,2022
3/17/2022,Portugal,0,3,2022
3/18/2022,Portugal,66,3,2022
3/19/2022,Portugal,0,3,2022
3/20/2022,Portugal,0,3,2022
3/21/2022,Portugal,0,3,2022
3/22/2022,Portugal,0,3,2022
3/23/2022,Portugal,0,3,2022
3/24/2022,Portugal,0,3,2022
3/25/2022,Portugal,137,3,2022
3/26/2022,Portugal,0,3,2022
3/27/2022,Portugal,0,3,2022
3/28/2022,Portugal,0,3,2022
3/29/2022,Portugal,0,3,2022
3/30/2022,Portugal,0,3,2022
3/31/2022,Portugal,150,3,2022
4/1/2022,Portugal,21,4,2022
4/2/2022,Portugal,0,4,2022
4/3/2022,Portugal,0,4,2022
4/4/2022,Portugal,17,4,2022
4/5/2022,Portugal,56,4,2022
4/6/2022,Portugal,24,4,2022
4/7/2022,Portugal,14,4,2022
4/8/2022,Portugal,47,4,2022
4/9/2022,Portugal,0,4,2022
4/10/2022,Portugal,0,4,2022
4/11/2022,Portugal,61,4,2022
4/12/2022,Portugal,23,4,2022
4/13/2022,Portugal,12,4,2022
4/14/2022,Portugal,23,4,2022
4/15/2022,Portugal,0,4,2022
4/16/2022,Portugal,0,4,2022
4/17/2022,Portugal,0,4,2022
4/18/2022,Portugal,0,4,2022
4/19/2022,Portugal,95,4,2022
4/20/2022,Portugal,18,4,2022
4/21/2022,Portugal,21,4,2022
4/22/2022,Portugal,21,4,2022
4/23/2022,Portugal,14,4,2022
4/24/2022,Portugal,0,4,2022
4/25/2022,Portugal,0,4,2022
4/26/2022,Portugal,0,4,2022
4/27/2022,Portugal,64,4,2022
4/28/2022,Portugal,22,4,2022
4/29/2022,Portugal,32,4,2022
4/30/2022,Portugal,0,4,2022
5/1/2022,Portugal,0,5,2022
5/2/2022,Portugal,0,5,2022
5/3/2022,Portugal,57,5,2022
5/4/2022,Portugal,18,5,2022
5/5/2022,Portugal,26,5,2022
5/6/2022,Portugal,16,5,2022
5/7/2022,Portugal,23,5,2022
5/8/2022,Portugal,0,5,2022
5/9/2022,Portugal,0,5,2022
5/10/2022,Portugal,52,5,2022
5/11/2022,Portugal,28,5,2022
5/12/2022,Portugal,28,5,2022
5/13/2022,Portugal,0,5,2022
5/14/2022,Portugal,55,5,2022
5/15/2022,Portugal,0,5,2022
5/16/2022,Portugal,0,5,2022
5/17/2022,Portugal,82,5,2022
5/18/2022,Portugal,0,5,2022
5/19/2022,Portugal,57,5,2022
5/20/2022,Portugal,32,5,2022
5/21/2022,Portugal,0,5,2022
5/22/2022,Portugal,0,5,2022
5/23/2022,Portugal,30,5,2022
5/24/2022,Portugal,101,5,2022
5/25/2022,Portugal,41,5,2022
5/26/2022,Portugal,0,5,2022
5/27/2022,Portugal,55,5,2022
5/28/2022,Portugal,0,5,2022
5/29/2022,Portugal,0,5,2022
5/30/2022,Portugal,33,5,2022
5/31/2022,Portugal,101,5,2022
6/1/2022,Portugal,35,6,2022
6/2/2022,Portugal,40,6,2022
6/3/2022,Portugal,53,6,2022
6/4/2022,Portugal,0,6,2022
6/5/2022,Portugal,0,6,2022
6/6/2022,Portugal,0,6,2022
6/7/2022,Portugal,168,6,2022
6/8/2022,Portugal,77,6,2022
6/9/2022,Portugal,1,6,2022
6/10/2022,Portugal,42,6,2022
6/11/2022,Portugal,0,6,2022
6/12/2022,Portugal,0,6,2022
6/13/2022,Portugal,0,6,2022
6/14/2022,Portugal,176,6,2022
6/15/2022,Portugal,39,6,2022
6/16/2022,Portugal,0,6,2022
6/17/2022,Portugal,0,6,2022
6/18/2022,Portugal,0,6,2022
6/19/2022,Portugal,0,6,2022
6/20/2022,Portugal,178,6,2022
6/21/2022,Portugal,22,6,2022
6/22/2022,Portugal,21,6,2022
6/23/2022,Portugal,28,6,2022
6/24/2022,Portugal,18,6,2022
6/25/2022,Portugal,0,6,2022
6/26/2022,Portugal,0,6,2022
6/27/2022,Portugal,48,6,2022
6/28/2022,Portugal,21,6,2022
6/29/2022,Portugal,39,6,2022
6/30/2022,Portugal,28,6,2022
7/1/2022,Portugal,0,7,2022
7/2/2022,Portugal,0,7,2022
7/3/2022,Portugal,0,7,2022
7/4/2022,Portugal,0,7,2022
7/5/2022,Portugal,87,7,2022
7/6/2022,Portugal,17,7,2022
7/7/2022,Portugal,20,7,2022
7/8/2022,Portugal,18,7,2022
7/9/2022,Portugal,0,7,2022
7/10/2022,Portugal,0,7,2022
7/11/2022,Portugal,55,7,2022
7/12/2022,Portugal,13,7,2022
7/13/2022,Portugal,10,7,2022
7/14/2022,Portugal,12,7,2022
7/15/2022,Portugal,0,7,2022
7/16/2022,Portugal,0,7,2022
7/17/2022,Portugal,0,7,2022
7/18/2022,Portugal,93,7,2022
7/19/2022,Portugal,13,7,2022
7/20/2022,Portugal,16,7,2022
7/21/2022,Portugal,10,7,2022
7/22/2022,Portugal,15,7,2022
7/23/2022,Portugal,0,7,2022
7/24/2022,Portugal,0,7,2022
7/25/2022,Portugal,27,7,2022
7/26/2022,Portugal,9,7,2022
7/27/2022,Portugal,12,7,2022
7/28/2022,Portugal,11,7,2022
7/29/2022,Portugal,5,7,2022
7/30/2022,Portugal,0,7,2022
7/31/2022,Portugal,0,7,2022
8/1/2022,Portugal,31,8,2022
8/2/2022,Portugal,12,8,2022
8/3/2022,Portugal,10,8,2022
8/4/2022,Portugal,11,8,2022
8/5/2022,Portugal,8,8,2022
8/6/2022,Portugal,0,8,2022
8/7/2022,Portugal,0,8,2022
8/8/2022,Portugal,6,8,2022
8/9/2022,Portugal,37,8,2022
8/10/2022,Portugal,7,8,2022
8/11/2022,Portugal,7,8,2022
8/12/2022,Portugal,1,8,2022
8/13/2022,Portugal,0,8,2022
8/14/2022,Portugal,0,8,2022
8/15/2022,Portugal,4,8,2022
8/16/2022,Portugal,28,8,2022
8/17/2022,Portugal,8,8,2022
8/18/2022,Portugal,2,8,2022
8/19/2022,Portugal,8,8,2022
8/20/2022,Portugal,0,8,2022
8/21/2022,Portugal,0,8,2022
8/22/2022,Portugal,3,8,2022
8/23/2022,Portugal,22,8,2022
8/24/2022,Portugal,0,8,2022
8/25/2022,Portugal,13,8,2022
8/26/2022,Portugal,3,8,2022
8/27/2022,Portugal,0,8,2022
8/28/2022,Portugal,0,8,2022
8/29/2022,Portugal,26,8,2022
8/30/2022,Portugal,6,8,2022
8/31/2022,Portugal,10,8,2022
9/1/2022,Portugal,2,9,2022
9/2/2022,Portugal,8,9,2022
9/3/2022,Portugal,0,9,2022
9/4/2022,Portugal,0,9,2022
9/5/2022,Portugal,21,9,2022
9/6/2022,Portugal,7,9,2022
9/7/2022,Portugal,6,9,2022
9/8/2022,Portugal,6,9,2022
9/9/2022,Portugal,4,9,2022
9/10/2022,Portugal,0,9,2022
9/11/2022,Portugal,0,9,2022
9/12/2022,Portugal,15,9,2022
9/13/2022,Portugal,7,9,2022
9/14/2022,Portugal,11,9,2022
9/15/2022,Portugal,5,9,2022
9/16/2022,Portugal,4,9,2022
9/17/2022,Portugal,0,9,2022
9/18/2022,Portugal,0,9,2022
9/19/2022,Portugal,15,9,2022
9/20/2022,Portugal,4,9,2022
9/21/2022,Portugal,2,9,2022
9/22/2022,Portugal,12,9,2022
9/23/2022,Portugal,7,9,2022
9/24/2022,Portugal,0,9,2022
9/25/2022,Portugal,0,9,2022
9/26/2022,Portugal,17,9,2022
9/27/2022,Portugal,4,9,2022
9/28/2022,Portugal,5,9,2022
9/29/2022,Portugal,7,9,2022
9/30/2022,Portugal,7,9,2022
10/1/2022,Portugal,0,10,2022
10/2/2022,Portugal,0,10,2022
10/3/2022,Portugal,27,10,2022
10/4/2022,Portugal,5,10,2022
10/5/2022,Portugal,7,10,2022
10/6/2022,Portugal,5,10,2022
10/7/2022,Portugal,0,10,2022
10/8/2022,Portugal,0,10,2022
10/9/2022,Portugal,0,10,2022
10/10/2022,Portugal,12,10,2022
10/11/2022,Portugal,19,10,2022
10/12/2022,Portugal,8,10,2022
10/13/2022,Portugal,5,10,2022
10/14/2022,Portugal,6,10,2022
10/15/2022,Portugal,0,10,2022
10/16/2022,Portugal,0,10,2022
10/17/2022,Portugal,0,10,2022
10/18/2022,Portugal,3,10,2022
10/19/2022,Portugal,0,10,2022
10/20/2022,Portugal,0,10,2022
10/21/2022,Portugal,0,10,2022
10/22/2022,Portugal,0,10,2022
10/23/2022,Portugal,0,10,2022
10/24/2022,Portugal,0,10,2022
10/25/2022,Portugal,75,10,2022
10/26/2022,Portugal,6,10,2022
10/27/2022,Portugal,0,10,2022
10/28/2022,Portugal,0,10,2022
10/29/2022,Portugal,0,10,2022
10/30/2022,Portugal,19,10,2022
10/31/2022,Portugal,0,10,2022
11/1/2022,Portugal,0,11,2022
11/2/2022,Portugal,0,11,2022
11/3/2022,Portugal,0,11,2022
11/4/2022,Portugal,0,11,2022
11/5/2022,Portugal,0,11,2022
11/6/2022,Portugal,62,11,2022
1/23/2020,Greece,0,1,2020
1/24/2020,Greece,0,1,2020
1/25/2020,Greece,0,1,2020
1/26/2020,Greece,0,1,2020
1/27/2020,Greece,0,1,2020
1/28/2020,Greece,0,1,2020
1/29/2020,Greece,0,1,2020
1/30/2020,Greece,0,1,2020
1/31/2020,Greece,0,1,2020
2/1/2020,Greece,0,2,2020
2/2/2020,Greece,0,2,2020
2/3/2020,Greece,0,2,2020
2/4/2020,Greece,0,2,2020
2/5/2020,Greece,0,2,2020
2/6/2020,Greece,0,2,2020
2/7/2020,Greece,0,2,2020
2/8/2020,Greece,0,2,2020
2/9/2020,Greece,0,2,2020
2/10/2020,Greece,0,2,2020
2/11/2020,Greece,0,2,2020
2/12/2020,Greece,0,2,2020
2/13/2020,Greece,0,2,2020
2/14/2020,Greece,0,2,2020
2/15/2020,Greece,0,2,2020
2/16/2020,Greece,0,2,2020
2/17/2020,Greece,0,2,2020
2/18/2020,Greece,0,2,2020
2/19/2020,Greece,0,2,2020
2/20/2020,Greece,0,2,2020
2/21/2020,Greece,0,2,2020
2/22/2020,Greece,0,2,2020
2/23/2020,Greece,0,2,2020
2/24/2020,Greece,0,2,2020
2/25/2020,Greece,0,2,2020
2/26/2020,Greece,0,2,2020
2/27/2020,Greece,0,2,2020
2/28/2020,Greece,0,2,2020
2/29/2020,Greece,0,2,2020
3/1/2020,Greece,0,3,2020
3/2/2020,Greece,0,3,2020
3/3/2020,Greece,0,3,2020
3/4/2020,Greece,0,3,2020
3/5/2020,Greece,0,3,2020
3/6/2020,Greece,0,3,2020
3/7/2020,Greece,0,3,2020
3/8/2020,Greece,0,3,2020
3/9/2020,Greece,0,3,2020
3/10/2020,Greece,0,3,2020
3/11/2020,Greece,1,3,2020
3/12/2020,Greece,0,3,2020
3/13/2020,Greece,0,3,2020
3/14/2020,Greece,2,3,2020
3/15/2020,Greece,1,3,2020
3/16/2020,Greece,0,3,2020
3/17/2020,Greece,1,3,2020
3/18/2020,Greece,0,3,2020
3/19/2020,Greece,1,3,2020
3/20/2020,Greece,2,3,2020
3/21/2020,Greece,5,3,2020
3/22/2020,Greece,2,3,2020
3/23/2020,Greece,2,3,2020
3/24/2020,Greece,3,3,2020
3/25/2020,Greece,2,3,2020
3/26/2020,Greece,0,3,2020
3/27/2020,Greece,0,3,2020
3/28/2020,Greece,0,3,2020
3/29/2020,Greece,16,3,2020
3/30/2020,Greece,0,3,2020
3/31/2020,Greece,0,3,2020
4/1/2020,Greece,0,4,2020
4/2/2020,Greece,0,4,2020
4/3/2020,Greece,21,4,2020
4/4/2020,Greece,9,4,2020
4/5/2020,Greece,5,4,2020
4/6/2020,Greece,6,4,2020
4/7/2020,Greece,2,4,2020
4/8/2020,Greece,2,4,2020
4/9/2020,Greece,3,4,2020
4/10/2020,Greece,4,4,2020
4/11/2020,Greece,3,4,2020
4/12/2020,Greece,0,4,2020
4/13/2020,Greece,6,4,2020
4/14/2020,Greece,2,4,2020
4/15/2020,Greece,1,4,2020
4/16/2020,Greece,3,4,2020
4/17/2020,Greece,3,4,2020
4/18/2020,Greece,2,4,2020
4/19/2020,Greece,6,4,2020
4/20/2020,Greece,0,4,2020
4/21/2020,Greece,5,4,2020
4/22/2020,Greece,0,4,2020
4/23/2020,Greece,4,4,2020
4/24/2020,Greece,5,4,2020
4/25/2020,Greece,0,4,2020
4/26/2020,Greece,4,4,2020
4/27/2020,Greece,2,4,2020
4/28/2020,Greece,2,4,2020
4/29/2020,Greece,1,4,2020
4/30/2020,Greece,1,4,2020
5/1/2020,Greece,0,5,2020
5/2/2020,Greece,3,5,2020
5/3/2020,Greece,1,5,2020
5/4/2020,Greece,2,5,2020
5/5/2020,Greece,0,5,2020
5/6/2020,Greece,1,5,2020
5/7/2020,Greece,1,5,2020
5/8/2020,Greece,2,5,2020
5/9/2020,Greece,1,5,2020
5/10/2020,Greece,0,5,2020
5/11/2020,Greece,0,5,2020
5/12/2020,Greece,1,5,2020
5/13/2020,Greece,3,5,2020
5/14/2020,Greece,1,5,2020
5/15/2020,Greece,4,5,2020
5/16/2020,Greece,2,5,2020
5/17/2020,Greece,1,5,2020
5/18/2020,Greece,2,5,2020
5/19/2020,Greece,0,5,2020
5/20/2020,Greece,1,5,2020
5/21/2020,Greece,2,5,2020
5/22/2020,Greece,1,5,2020
5/23/2020,Greece,2,5,2020
5/24/2020,Greece,0,5,2020
5/25/2020,Greece,1,5,2020
5/26/2020,Greece,1,5,2020
5/27/2020,Greece,0,5,2020
5/28/2020,Greece,2,5,2020
5/29/2020,Greece,0,5,2020
5/30/2020,Greece,0,5,2020
5/31/2020,Greece,0,5,2020
6/1/2020,Greece,4,6,2020
6/2/2020,Greece,0,6,2020
6/3/2020,Greece,1,6,2020
6/4/2020,Greece,0,6,2020
6/5/2020,Greece,2,6,2020
6/6/2020,Greece,0,6,2020
6/7/2020,Greece,0,6,2020
6/8/2020,Greece,0,6,2020
6/9/2020,Greece,1,6,2020
6/10/2020,Greece,0,6,2020
6/11/2020,Greece,0,6,2020
6/12/2020,Greece,0,6,2020
6/13/2020,Greece,0,6,2020
6/14/2020,Greece,0,6,2020
6/15/2020,Greece,1,6,2020
6/16/2020,Greece,1,6,2020
6/17/2020,Greece,2,6,2020
6/18/2020,Greece,1,6,2020
6/19/2020,Greece,1,6,2020
6/20/2020,Greece,1,6,2020
6/21/2020,Greece,0,6,2020
6/22/2020,Greece,0,6,2020
6/23/2020,Greece,0,6,2020
6/24/2020,Greece,0,6,2020
6/25/2020,Greece,1,6,2020
6/26/2020,Greece,0,6,2020
6/27/2020,Greece,0,6,2020
6/28/2020,Greece,0,6,2020
6/29/2020,Greece,0,6,2020
6/30/2020,Greece,1,6,2020
7/1/2020,Greece,0,7,2020
7/2/2020,Greece,0,7,2020
7/3/2020,Greece,0,7,2020
7/4/2020,Greece,0,7,2020
7/5/2020,Greece,0,7,2020
7/6/2020,Greece,0,7,2020
7/7/2020,Greece,1,7,2020
7/8/2020,Greece,0,7,2020
7/9/2020,Greece,0,7,2020
7/10/2020,Greece,0,7,2020
7/11/2020,Greece,0,7,2020
7/12/2020,Greece,0,7,2020
7/13/2020,Greece,0,7,2020
7/14/2020,Greece,0,7,2020
7/15/2020,Greece,0,7,2020
7/16/2020,Greece,0,7,2020
7/17/2020,Greece,1,7,2020
7/18/2020,Greece,0,7,2020
